replicate,null_attr_pct
100,29.98727041280233
101,28.805237315875615
102,29.296235679214405
103,28.78705219130751
104,28.89616293871613
105,28.60520094562648
106,29.241680305510094
107,28.49609019821786
108,28.53246044735406
109,28.459719949081652
110,29.514457174031644
111,29.15075468266958
112,28.67794144389889
113,28.805237315875615
114,29.00527368612475
115,28.7324968176032
116,30.04182578650664
117,28.696126568466994
118,27.6232042189489
119,28.29605382796872
120,29.514457174031644
121,29.350791052918712
122,28.60520094562648
123,28.96890343698854
124,29.00527368612475
125,28.96890343698854
126,29.078014184397162
127,29.350791052918712
128,27.823240589198033
129,29.22349518094199
130,29.42353155119112
131,29.259865430078197
132,29.587197672304054
133,29.059829059829063
134,29.16893980723768
135,28.477905073649758
136,28.00509183487907
137,29.587197672304054
138,28.67794144389889
139,29.78723404255319
140,29.296235679214405
141,29.078014184397162
142,28.659756319330786
143,28.25968357883252
144,29.45990180032733
145,28.89616293871613
146,29.296235679214405
147,29.023458810692855
148,28.805237315875615
149,28.67794144389889
150,28.25968357883252
151,28.168757955991996
152,28.841607565011824
153,29.278050554646303
154,29.405346426623026
155,28.7506819421713
156,28.859792689579923
157,29.205310056373886
158,28.00509183487907
159,28.93253318785234
160,28.93253318785234
161,29.241680305510094
162,29.659938170576467
163,28.805237315875615
164,29.33260592835061
165,30.00545553737043
166,28.877977814148025
167,29.8417894162575
168,28.914348063284233
169,28.314238952536826
170,28.25968357883252
171,29.914529914529915
172,28.423349699945444
173,29.441716675759228
174,29.38716130205492
175,28.877977814148025
176,29.314420803782504
177,29.8236042916894
178,28.205128205128204
179,28.859792689579923
180,30.587379523549735
181,28.768867066739407
182,29.42353155119112
183,28.550645571922168
184,29.42353155119112
185,29.514457174031644
186,29.16893980723768
187,28.67794144389889
188,28.56883069649027
189,29.769048917985085
190,28.696126568466994
191,29.15075468266958
192,28.877977814148025
193,29.8417894162575
194,29.15075468266958
195,29.33260592835061
196,29.00527368612475
197,29.078014184397162
198,28.859792689579923
199,29.950900163666123
200,29.205310056373886
201,29.16893980723768
202,29.769048917985085
203,28.805237315875615
204,28.150572831423897
205,29.659938170576467
206,28.60520094562648
207,29.659938170576467
208,28.53246044735406
209,29.16893980723768
210,29.205310056373886
211,28.641571194762683
212,29.750863793416986
213,29.350791052918712
214,30.787415893798876
215,28.96890343698854
216,28.859792689579923
217,29.805419167121293
218,28.877977814148025
219,29.259865430078197
220,29.096199308965264
221,29.132569558101473
222,28.95071831242044
223,29.205310056373886
224,28.550645571922168
225,28.40516457537734
226,29.42353155119112
227,29.64175304600837
228,28.49609019821786
229,29.60538279687216
230,28.623386070194577
231,29.441716675759228
232,28.768867066739407
233,29.78723404255319
234,28.696126568466994
235,28.641571194762683
236,28.29605382796872
237,29.56901254773595
238,29.11438443353337
239,29.059829059829063
240,28.696126568466994
241,29.18712493180578
242,28.641571194762683
243,29.11438443353337
244,29.38716130205492
245,29.42353155119112
246,29.241680305510094
247,29.132569558101473
248,30.56919439898163
249,29.8417894162575
250,30.223677032187666
251,29.49627204946354
252,28.768867066739407
253,28.696126568466994
254,29.259865430078197
255,28.859792689579923
256,27.168576104746318
257,29.49627204946354
258,29.00527368612475
259,29.059829059829063
260,29.16893980723768
261,29.405346426623026
262,28.877977814148025
263,27.968721585742863
264,29.878159665393706
265,29.22349518094199
266,29.587197672304054
267,29.714493544280778
268,28.823422440443718
269,29.714493544280778
270,28.914348063284233
271,28.67794144389889
272,29.278050554646303
273,29.45990180032733
274,28.841607565011824
275,29.205310056373886
276,28.7324968176032
277,29.205310056373886
278,28.7143116930351
279,29.33260592835061
280,29.096199308965264
281,28.51427532278596
282,28.859792689579923
283,28.22331332969631
284,28.823422440443718
285,29.11438443353337
286,28.550645571922168
